,"POLICY NUMBER","EFFECTIVE DATE","CANCEL DATE","EXPIRATION DATE","GOVERNING CLASS CODE","NAMED INSURED","CARRIER NAME","AGENCY NAME","AGENCY CITY","AGENCY STATE",EMPLOYER,STREET1,STREET2,CITY,STATE,ZIP,COUNTY,PHONE,"# OF EMPLOYEES FOR LOCATION","LOCATION EFFECTIVE DATE","LOCATION CANCEL DATE",NAICS,"WRAP-UP INDICATOR","PEO INDICATOR",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
589,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"MATRIX PRIVATE CAPITAL GROUP LLC","101 NORTHPOINT PKWY",NA,"WEST PALM BEACH",FL,334071914,"PALM BEACH",NA,2,10/1/18,10/1/19,561499,N,Y,26.761297,-80.099555,1,rooftop,101,"Northpoint Pkwy","West Palm Beach",FL,"Palm Beach County",33407,US,"Palm Beach County"
590,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"MERRICK VENTURES LLC","400 CLEMATIS ST STE 208",NA,"WEST PALM BEACH",FL,334015322,"PALM BEACH",NA,2,10/1/18,10/1/19,561499,N,Y,26.713072,-80.053853,1,rooftop,400,"Clematis St","West Palm Beach",FL,"Palm Beach County",33401,US,"Palm Beach County"
591,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"MIAMI POOL TECH INC","8493 NW 54TH ST",NA,DORAL,FL,331663320,DADE,3054770340,1,10/1/18,10/1/18,238990,N,Y,25.823097,-80.335562,1,rooftop,8493,"NW 54th St","Miami Springs",FL,"Miami-Dade County",33166,US,"Miami-Dade County"
592,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"MONROE OPERATIONS LLC","1700 NW 2ND AVE",NA,"BOCA RATON",FL,334321653,"PALM BEACH",NA,2,10/1/18,10/1/19,561499,N,Y,26.365734,-80.089911,1,rooftop,1700,"NW 2nd Ave","Boca Raton",FL,"Palm Beach County",33432,US,"Palm Beach County"
593,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"MYRON E SIEGEL P A","1055 S FEDERAL HWY",NA,HOLLYWOOD,FL,330206025,BROWARD,NA,8,10/1/18,10/1/19,561499,N,Y,26.00285,-80.14271,1,rooftop,1055,"S Federal Hwy",Hollywood,FL,"Broward County",33020,US,Statewide2
594,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"NAVE CAPITAL INC","2600 N MILITARY TRL STE 215",NA,"BOCA RATON",FL,334316796,"PALM BEACH",NA,2,10/1/18,9/2/19,561499,N,Y,26.374857,-80.119862,1,rooftop,2600,"N Military Trl","Boca Raton",FL,"Palm Beach County",33431,US,"Palm Beach County"
595,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"NFH MANAGEMENT CONSULTING LLC","1400 CENTREPARK BLVD STE 800",NA,"WEST PALM BEACH",FL,334017412,"PALM BEACH",NA,2,10/1/18,10/1/19,561499,N,Y,26.69336,-80.072168,1,rooftop,1400,"Centrepark Blvd","West Palm Beach",FL,"Palm Beach County",33401,US,"Palm Beach County"
596,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"PATTERSON POPE INC","1210 STIRLING RD STE 7A",NA,"DANIA BEACH",FL,330043536,BROWARD,7045234400,2,10/1/18,10/1/19,238290,N,Y,26.049429,-80.153166,1,rooftop,1210,"Stirling Rd",Dania,FL,"Broward County",33004,US,Broward
597,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"PATTERSON POPE INC","7777 GLADES RD STE 100",NA,"BOCA RATON",FL,334344150,"PALM BEACH",7045234400,1,10/1/18,10/1/19,238290,N,Y,26.369142,-80.168053,1,rooftop,7777,"Glades Rd","Boca Raton",FL,"Palm Beach County",33434,US,"Palm Beach County"
598,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"PATTERSON POPE INC","8201 PETERS RD STE 1000",NA,PLANTATION,FL,333243266,BROWARD,7045234400,1,10/1/18,10/1/19,238290,N,Y,26.10611,-80.25772,1,rooftop,8201,"Peters Rd","Fort Lauderdale",FL,"Broward County",33324,US,Statewide2
599,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"PEARL MEDIA LLC","1205 LINCOLN RD STE 221",NA,"MIAMI BEACH",FL,331392365,DADE,NA,2,10/1/18,10/1/19,561499,N,Y,25.79066,-80.14149,1,rooftop,1205,"Lincoln Rd","Miami Beach",FL,"Miami-Dade County",33139,US,"Miami-Dade County"
600,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"PERFORM MEDIA INC","777 BRICKELL AVE STE 500",NA,MIAMI,FL,331312803,DADE,NA,1,10/1/18,10/1/19,561499,N,Y,25.766425,-80.189875,1,rooftop,777,"Brickell Ave",Miami,FL,"Miami-Dade County",33131,US,"Miami-Dade County"
601,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"PLANET AVVIO LLC","7411 W CYPRESSHEAD DR",NA,PARKLAND,FL,330672315,BROWARD,NA,10,10/1/18,10/1/18,561499,N,Y,26.32339,-80.231606,1,rooftop,7411,"W Cypresshead Dr","Pompano Beach",FL,"Broward County",33067,US,Broward
602,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"PLANET AVVIO LLC","9725 NW 117TH AVE",NA,MEDLEY,FL,331781212,DADE,NA,1,10/1/18,10/1/18,561499,N,Y,25.86424,-80.385753,1,rooftop,9725,"NW 117th Ave",Miami,FL,"Miami-Dade County",33178,US,"Miami-Dade County"
603,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"POINTER TELOCATION INC","7715 NW 48TH ST STE 395",NA,DORAL,FL,331665474,DADE,7864205646,1,10/1/18,10/1/19,561499,N,Y,25.816732,-80.323013,1,rooftop,7715,"NW 48th St","Miami Springs",FL,"Miami-Dade County",33166,US,"Miami-Dade County"
604,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"PRO LINKS SPORTS OF BOCA RATON LLC","1141 S ROGERS CIR STE 1",NA,"BOCA RATON",FL,334872789,"PALM BEACH",NA,7,10/1/18,10/1/19,561499,N,Y,26.404027,-80.110171,1,rooftop,1141,"S Rogers Cir","Boca Raton",FL,"Palm Beach County",33487,US,"Palm Beach County"
605,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"PROCESSMAP CORP","13450 W SUNRISE BLVD STE 160",NA,SUNRISE,FL,333232948,BROWARD,NA,2,10/1/18,10/1/19,561499,N,Y,26.143626,-80.324893,1,rooftop,13450,"W Sunrise Blvd","Fort Lauderdale",FL,"Broward County",33323,US,Broward
606,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"QUALITY BUILT LLC","633 S ANDREWS AVE STE 204",NA,"FORT LAUDERDALE",FL,333012840,BROWARD,NA,6,10/1/18,10/1/18,561499,N,Y,26.11338,-80.143975,1,rooftop,633,"S Andrews Ave","Fort Lauderdale",FL,"Broward County",33301,US,"City of Fort Lauderdale"
607,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"QUANTUVIS LLC","319 CLEMATIS ST STE 900",NA,"WEST PALM BEACH",FL,334014623,"PALM BEACH",NA,5,10/1/18,6/16/19,561499,N,Y,26.713485,-80.052659,1,rooftop,319,"Clematis St","West Palm Beach",FL,"Palm Beach County",33401,US,"Palm Beach County"
608,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"RAINBOW JEWELS WELLINGTON GREEN LLC","10300 FOREST HILL BLVD STE 282",NA,WELLINGTON,FL,334143131,"PALM BEACH",5613456648,1,10/1/18,10/1/19,NA,N,Y,26.646403,-80.208603,1,rooftop,10300,"Forest Hill Blvd","West Palm Beach",FL,"Palm Beach County",33414,US,"Palm Beach County"
609,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"RAS MANAGEMENT GROUP LLC","6001 BROKEN SOUND PKWY NW STE",504,"BOCA RATON",FL,334872766,"PALM BEACH",5649947579,6,10/1/18,10/1/19,NA,N,Y,26.403566,-80.115674,1,rooftop,6001,"Broken Sound Pkwy NW","Boca Raton",FL,"Palm Beach County",33487,US,Statewide2
610,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"RMS FL LLC","751 NW 33RD ST STE 130",NA,"POMPANO BEACH",FL,330642053,BROWARD,NA,2,10/1/18,10/1/19,561499,N,Y,26.27135,-80.13431,1,rooftop,751,"NW 33rd St","Pompano Beach",FL,"Broward County",33064,US,Statewide2
611,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"ROBERTA ROLLER RABBIT LLC","340 ROYAL POINCIANA WAY STE 31",5,"PALM BEACH",FL,334804096,"PALM BEACH",2126957291,4,10/1/18,10/1/19,561499,N,Y,26.717214,-80.042191,1,rooftop,340,"Royal Poinciana Way","Palm Beach",FL,"Palm Beach County",33480,US,"Palm Beach County"
612,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"RV SKINCARE LLC","2442 E SUNRISE BLVD",NA,"FORT LAUDERDALE",FL,333043127,BROWARD,NA,1,10/1/18,10/1/19,561311,N,Y,26.137404,-80.113862,1,rooftop,2442,"E Sunrise Blvd","Fort Lauderdale",FL,"Broward County",33304,US,Broward
613,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"RV SKINCARE LLC","9020 SW 125TH AVE APT 201F",NA,MIAMI,FL,331867155,DADE,NA,1,10/1/18,10/1/19,561311,N,Y,25.68282,-80.39817,1,rooftop,9020,"SW 125th Ave",Miami,FL,"Miami-Dade County",33186,US,"Miami-Dade County"
614,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"RXSENSE LLC","3001 PGA BLVD",NA,"PALM BEACH GARD",FL,334102896,"PALM BEACH",NA,5,10/1/18,2/2/19,561499,N,Y,26.845422,-80.08364,1,rooftop,3001,"Pga Blvd","West Palm Beach",FL,"Palm Beach County",33410,US,"Palm Beach County"
615,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"SC ELEARNING LLC","400 FAIRWAY DR STE 101",NA,"DEERFIELD BEACH",FL,334411808,BROWARD,NA,38,10/1/18,10/1/19,561499,N,Y,26.323389,-80.114387,1,rooftop,400,"Fairway Dr","Deerfield Beach",FL,"Broward County",33441,US,Broward
616,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"SILVERMAN SCHERMER PLLC","401 E LAS OLAS BLVD STE 1400",NA,"FORT LAUDERDALE",FL,333012218,BROWARD,NA,1,9/1/19,10/1/19,561499,N,Y,26.120031,-80.139128,1,rooftop,401,"E Las Olas Blvd","Fort Lauderdale",FL,"Broward County",33301,US,Broward
617,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"SINGLECARE SERVICES LLC","3001 PGA BLVD",NA,"PALM BEACH GARD",FL,334102896,"PALM BEACH",NA,1,10/1/18,10/10/18,561499,N,Y,26.845422,-80.08364,1,rooftop,3001,"Pga Blvd","West Palm Beach",FL,"Palm Beach County",33410,US,"Palm Beach County"
618,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"SKY ALPHA ASSET ADVISORS LLC","327 PLAZA REAL STE 235",NA,"BOCA RATON",FL,334323901,"PALM BEACH",NA,2,10/1/18,10/1/19,561499,N,Y,26.353639,-80.085396,1,rooftop,327,"Plaza Real","Boca Raton",FL,"Palm Beach County",33432,US,Statewide2
619,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"SPOT PET INSURANCE SERVICES LLC","400 CLEMATIS ST STE 208",NA,"WEST PALM BEACH",FL,334015322,"PALM BEACH",NA,1,10/1/18,10/1/19,561499,N,Y,26.713072,-80.053853,1,rooftop,400,"Clematis St","West Palm Beach",FL,"Palm Beach County",33401,US,"Palm Beach County"
620,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"STOEVER GLASS & CO INC","225 NE MIZNER BLVD STE 250",NA,"BOCA RATON",FL,334324089,"PALM BEACH",NA,9,10/1/18,10/1/19,561499,N,Y,26.352613,-80.083812,1,rooftop,225,"NE Mizner Blvd","Boca Raton",FL,"Palm Beach County",33432,US,Statewide2
621,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"SYNTHAX INC","6600 NW 16TH ST STE 10",NA,PLANTATION,FL,333134554,BROWARD,7542064224,1,10/1/18,10/1/19,561499,N,Y,26.144207,-80.237757,1,rooftop,6600,"NW 16th St","Fort Lauderdale",FL,"Broward County",33313,US,Broward
622,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"TAG1 CONSULTING INC","2637 E ATLANTIC BLVD # 21865",NA,"POMPANO BEACH",FL,330624939,BROWARD,NA,1,10/1/18,10/1/19,561499,N,Y,26.23189,-80.097393,1,rooftop,2637,"E Atlantic Blvd","Pompano Beach",FL,"Broward County",33062,US,Statewide2
623,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"THE JONES PAYNE GROUP INC","200 E DANIA BEACH BLVD STE 103",NA,"DANIA BEACH",FL,330043057,BROWARD,NA,5,10/1/18,10/1/19,561499,N,Y,26.052091,-80.141306,1,rooftop,200,"E Dania Beach Blvd",Dania,FL,"Broward County",33004,US,Broward
624,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"TRILOGY WELLNESS LLC","1111 N OCEAN DR",NA,HOLLYWOOD,FL,330191214,BROWARD,NA,23,10/1/18,10/1/19,561499,N,Y,26.019007,-80.116156,1,rooftop,1111,"N Ocean Dr",Hollywood,FL,"Broward County",33019,US,Broward
625,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"TRUE DIGITAL SECURITY INC","1401 FORUM WAY STE 100",NA,"WEST PALM BEACH",FL,334012324,"PALM BEACH",NA,7,10/1/18,10/1/19,561499,N,Y,26.72613,-80.080803,1,rooftop,1401,"Forum Way","West Palm Beach",FL,"Palm Beach County",33401,US,"Palm Beach County"
626,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"TRUE SPEC GOLF LLC","115 EAGLE TREE TER",NA,JUPITER,FL,334774211,"PALM BEACH",NA,1,10/1/18,10/1/19,541690,N,Y,26.887218,-80.089619,1,rooftop,115,"Eagle Tree Ter",Jupiter,FL,"Palm Beach County",33477,US,"Palm Beach County"
627,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"TRUE SPEC GOLF LLC","4400 NW 87TH AVE",NA,DORAL,FL,331782101,DADE,NA,1,10/1/18,10/1/19,541690,N,Y,25.813778,-80.339505,1,rooftop,4400,"NW 87th Ave",Miami,FL,"Miami-Dade County",33178,US,"Miami-Dade County"
628,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"TSR ADVENTURES INC","1107 NE 34TH CT",NA,"OAKLAND PARK",FL,333342827,BROWARD,NA,1,10/1/18,10/1/19,561499,N,Y,26.17046,-80.132347,1,rooftop,1107,"NE 34th Ct","Fort Lauderdale",FL,"Broward County",33334,US,Statewide2
629,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"UCAP SECURITIES LLC","1200 BRICKELL AVE STE 501",NA,MIAMI,FL,331313210,DADE,NA,8,10/1/18,10/1/19,523110,N,Y,25.762074,-80.192411,1,rooftop,1200,"Brickell Ave",Miami,FL,"Miami-Dade County",33131,US,"Miami-Dade County"
630,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"VALEXTRA US CORP","9700 COLLINS AVE",NA,"BAL HARBOUR",FL,331542208,DADE,NA,5,10/1/18,10/1/19,561499,N,Y,25.888507,-80.124662,1,rooftop,9700,"Collins Ave",Surfside,FL,"Miami-Dade County",33154,US,"Miami-Dade County"
631,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"VER TEX CONSTRUCTION","19591 NE 10TH AVE STE D",NA,"NORTH MIAMI BEA",FL,331793575,DADE,NA,2,10/1/18,10/1/18,561499,N,Y,25.954975,-80.179451,1,rooftop,19591,"NE 10th Ave",Miami,FL,"Miami-Dade County",33179,US,"Miami-Dade County"
632,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"VIAMERICAS CORP","10900 NW 25TH ST STE 202",NA,DORAL,FL,331721922,DADE,NA,7,10/1/18,10/1/19,522120,N,Y,25.796404,-80.373726,1,rooftop,10900,"NW 25th St",Miami,FL,"Miami-Dade County",33172,US,"Miami-Dade County"
633,C6573073A,10/1/18,10/1/19,10/1/19,9012,"INSPERITY INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES LLC",HOUSTON,TX,"ZAMORA CO USA LLC","2655 S LE JEUNE RD",NA,"CORAL GABLES",FL,331345832,DADE,NA,1,10/1/18,10/1/19,561499,N,Y,25.747404,-80.262487,1,range_interpolation,2655,"S Le Jeune Rd",Miami,FL,"Miami-Dade County",33134,US,"TIGER/Line® dataset from the US Census Bureau"
634,C65880738,10/1/18,10/1/19,10/1/19,8832,"RESOURCING EDGE I LLC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES          LLC",DALLAS,TX,"IKOVE VENTURE PARTNERS LLC","7542 SW 187TH ST",NA,"CUTLER BAY",FL,331577339,DADE,NA,1,12/20/18,10/1/19,561499,N,Y,25.593662,-80.314476,1,rooftop,7542,"SW 187th St",Perrine,FL,"Miami-Dade County",33157,US,"Miami-Dade County"
635,C65880738,10/1/18,10/1/19,10/1/19,8832,"RESOURCING EDGE I LLC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES          LLC",DALLAS,TX,"MEJIA INTERNATIONAL","5752 NW 119TH DR",NA,"CORAL SPRINGS",FL,330764025,BROWARD,NA,2,10/1/18,10/1/19,561499,N,Y,26.303779,-80.286183,1,rooftop,5752,"NW 119th Dr","Pompano Beach",FL,"Broward County",33076,US,Broward
636,C65880738,10/1/18,10/1/19,10/1/19,8832,"RESOURCING EDGE I LLC","INDEMNITY INSURANCE CO OF NORTH AMERICA","LOCKTON COMPANIES          LLC",DALLAS,TX,"SEQUENT INC","5341 W HILLSBORO BLVD",NA,"COCONUT CREEK",FL,330734564,BROWARD,NA,1,10/1/18,10/1/19,561499,N,Y,26.317767,-80.198093,1,range_interpolation,5341,"W Hillsboro Blvd","Pompano Beach",FL,"Broward County",33073,US,"TIGER/Line® dataset from the US Census Bureau"
637,C65897726,12/31/18,NA,12/31/19,7219,"TRANSPORT LABOR HOLDING CO INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","MARSH USA INC",MINNEAPOLIS,MN,"BOCA'S BEST AUTO REPAIR INC","880 NW 1ST AVE",NA,"BOCA RATON",FL,334322604,"PALM BEACH",NA,19,7/15/19,7/15/19,561320,N,Y,26.358236,-80.08768,1,rooftop,880,"NW 1st Ave","Boca Raton",FL,"Palm Beach County",33432,US,"Palm Beach County"
638,C65897726,12/31/18,NA,12/31/19,7219,"TRANSPORT LABOR HOLDING CO INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","MARSH USA INC",MINNEAPOLIS,MN,"BROKER'S CARTAGE CO INC","10890 NW 29TH ST",NA,DORAL,FL,331722149,DADE,NA,22,12/31/18,NA,561320,N,Y,25.800053,-80.372658,1,rooftop,10890,"NW 29th St",Miami,FL,"Miami-Dade County",33172,US,"Miami-Dade County"
639,C65897726,12/31/18,NA,12/31/19,7219,"TRANSPORT LABOR HOLDING CO INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","MARSH USA INC",MINNEAPOLIS,MN,"DAVIS MAIL SERVICES INC","2200 NW 72ND AVE",NA,MIAMI,FL,331529001,DADE,NA,10,12/31/18,NA,484121,N,Y,25.795034,-80.316986,1,rooftop,2200,"NW 72nd Ave",Miami,FL,"Miami-Dade County",33152,US,"Miami-Dade County"
640,C65897726,12/31/18,NA,12/31/19,7219,"TRANSPORT LABOR HOLDING CO INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","MARSH USA INC",MINNEAPOLIS,MN,"IMPERIAL FREIGHT BROKERS INC","10890 NW 29TH ST",NA,DORAL,FL,331722149,DADE,NA,17,12/31/18,NA,541614,N,Y,25.800053,-80.372658,1,rooftop,10890,"NW 29th St",Miami,FL,"Miami-Dade County",33172,US,"Miami-Dade County"
641,C65897726,12/31/18,NA,12/31/19,7219,"TRANSPORT LABOR HOLDING CO INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","MARSH USA INC",MINNEAPOLIS,MN,"INTERSTATE TOWING INC","880 NW 1ST AVE",NA,"BOCA RATON",FL,334322604,"PALM BEACH",NA,30,12/31/18,NA,541990,N,Y,26.358236,-80.08768,1,rooftop,880,"NW 1st Ave","Boca Raton",FL,"Palm Beach County",33432,US,"Palm Beach County"
642,C65897726,12/31/18,NA,12/31/19,7219,"TRANSPORT LABOR HOLDING CO INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","MARSH USA INC",MINNEAPOLIS,MN,"NORTH AMERICAN TRANSPORT SERVICES LLC","160 ALI BABA AVE",NA,"OPA LOCKA",FL,330543813,DADE,NA,280,12/31/18,NA,561110,N,Y,25.898234,-80.256952,1,rooftop,160,"Ali Baba Ave",Opa-Locka,FL,"Miami-Dade County",33054,US,"Miami-Dade County"
643,C65897726,12/31/18,NA,12/31/19,7219,"TRANSPORT LABOR HOLDING CO INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","MARSH USA INC",MINNEAPOLIS,MN,"NPL DEDICATED LLC","1590 NW 27TH AVE",NA,"POMPANO BEACH",FL,330691564,BROWARD,NA,5,12/31/18,NA,484121,N,Y,26.248378,-80.158755,1,rooftop,1590,"NW 27th Ave","Pompano Beach",FL,"Broward County",33069,US,Broward
644,C65897726,12/31/18,NA,12/31/19,7219,"TRANSPORT LABOR HOLDING CO INC","INDEMNITY INSURANCE CO OF NORTH AMERICA","MARSH USA INC",MINNEAPOLIS,MN,"USA COLLISION CENTERS INC","905 N RAILROAD AVE",NA,"BOYNTON BEACH",FL,334353159,"PALM BEACH",NA,2,12/31/18,NA,561320,N,Y,26.534767,-80.059013,1,rooftop,905,"N Railroad Ave","Boynton Beach",FL,"Palm Beach County",33435,US,"Palm Beach County"
645,C66040707,10/1/19,NA,10/1/20,2003,"ARAMARK PROCESSING LLC","ACE AMERICAN INSURANCE COMPANY","WILLIS OF PENNSYLVANIA INC",RADNOR,PA,"FLOWERS BAKING CO OF MIAMI LLC","17800 NW MIAMI CT",NA,MIAMI,FL,331695017,DADE,NA,0,10/1/19,NA,311615,N,Y,25.937648,-80.202501,1,rooftop,17800,"NW Miami Ct",Miami,FL,"Miami-Dade County",33169,US,"Miami-Dade County"
